,price,volume
822975,822975,3
823000,823000,2
823025,823025,2
823050,823050,2
823075,823075,2
823100,823100,2
823125,823125,2
823150,823150,2
823175,823175,2
823200,823200,2
823225,823225,2
823250,823250,2
823275,823275,2
823300,823300,2
823325,823325,2
823350,823350,2
823375,823375,2
823400,823400,2
823425,823425,2
823450,823450,2
823475,823475,2
823500,823500,2
823525,823525,2
823550,823550,2
823575,823575,2
823600,823600,2
823625,823625,2
823650,823650,2
823675,823675,2
823700,823700,2
823725,823725,2
823750,823750,2
823775,823775,2
823800,823800,2
823825,823825,2
823850,823850,2
823875,823875,2
823900,823900,2
823925,823925,2
823950,823950,2
823975,823975,2
824000,824000,2
824025,824025,2
824050,824050,2
824075,824075,2
824100,824100,2
824125,824125,2
824150,824150,2
824175,824175,2
824200,824200,2
824225,824225,2
824250,824250,2
824275,824275,2
824300,824300,2
824325,824325,2
824350,824350,2
824375,824375,2
824400,824400,2
824425,824425,2
824450,824450,2
824475,824475,2
824500,824500,2
824525,824525,2
824550,824550,2
824575,824575,2
824600,824600,2
824625,824625,2
824650,824650,2
824675,824675,2
824700,824700,1
824725,824725,1
824750,824750,1
824775,824775,1
824800,824800,1
824825,824825,1
824850,824850,1
824875,824875,1
824900,824900,1
824925,824925,1
824950,824950,1
824975,824975,1
825000,825000,1
825025,825025,1
825050,825050,1
825075,825075,1
825100,825100,1
825125,825125,1
825150,825150,1
825175,825175,1
825200,825200,1
825225,825225,1
825250,825250,1
825275,825275,1
825300,825300,1
825325,825325,1
825350,825350,1
825375,825375,1
825400,825400,1
825425,825425,1
825450,825450,1
825475,825475,1
825500,825500,1
825525,825525,1
825550,825550,1
825575,825575,1
825600,825600,1
825625,825625,1
825650,825650,1
825675,825675,1
825700,825700,1
825725,825725,1
825750,825750,1
825775,825775,1
825800,825800,1
825825,825825,1
825850,825850,1
825875,825875,1
825900,825900,1
825925,825925,1
825950,825950,1
825975,825975,1
826000,826000,1
826025,826025,1
826050,826050,1
826075,826075,1
826100,826100,1
826125,826125,1
826150,826150,1
826175,826175,1
826200,826200,1
826225,826225,1
826250,826250,1
826275,826275,1
826300,826300,1
826325,826325,1
826350,826350,1
826375,826375,1
826400,826400,1
826425,826425,1
826450,826450,1
826475,826475,1
826500,826500,1
826525,826525,1
826550,826550,1
826575,826575,1
826600,826600,1
826625,826625,1
826650,826650,1
826675,826675,1
826700,826700,1
826725,826725,1
826750,826750,1
826775,826775,1
826800,826800,1
826825,826825,1
826850,826850,1
826875,826875,1
826900,826900,1
826925,826925,1
826950,826950,1
826975,826975,1
827000,827000,1
827025,827025,1
827050,827050,1
827075,827075,1
827100,827100,1
827125,827125,1
827150,827150,1
827175,827175,1
827200,827200,1
827225,827225,1
827250,827250,1
827275,827275,1
827300,827300,1
827325,827325,1
827350,827350,1
827375,827375,1
827400,827400,1
827425,827425,1
827450,827450,1
827475,827475,1
827500,827500,1
827525,827525,1
827550,827550,1
827575,827575,1
827600,827600,1
827625,827625,1
827650,827650,1
827675,827675,1
827700,827700,1
827725,827725,1
827750,827750,1
827775,827775,1
827800,827800,1
827825,827825,1
827850,827850,1
827875,827875,1
827900,827900,1
827925,827925,1
827950,827950,1
827975,827975,1
828000,828000,1
828025,828025,1
828050,828050,1
828075,828075,1
828100,828100,1
828125,828125,1
828150,828150,1
828175,828175,1
828200,828200,1
828225,828225,1
828250,828250,1
828275,828275,1
828300,828300,1
828325,828325,1
828350,828350,1
828375,828375,1
828400,828400,1
828425,828425,1
828450,828450,1
828475,828475,1
828500,828500,1
828525,828525,1
828550,828550,1
828575,828575,1
828600,828600,1
828625,828625,1
828650,828650,1
828675,828675,1
828700,828700,1
828725,828725,1
828750,828750,1
828775,828775,1
828800,828800,1
828825,828825,1
828850,828850,1
828875,828875,1
828900,828900,1
828925,828925,1
828950,828950,1
828975,828975,1
829000,829000,1
829025,829025,1
829050,829050,1
829075,829075,1
829100,829100,1
829125,829125,1
829150,829150,1
829175,829175,1
829200,829200,1
829225,829225,1
829250,829250,1
829275,829275,1
829300,829300,1
829325,829325,1
829350,829350,1
829375,829375,1
829400,829400,1
829425,829425,1
829450,829450,1
829475,829475,1
829500,829500,1
829525,829525,1
829550,829550,1
829575,829575,1
829600,829600,1
829625,829625,1
829650,829650,1
829675,829675,1
829700,829700,1
829725,829725,1
829750,829750,1
829775,829775,1
829800,829800,1
829825,829825,1
829850,829850,1
829875,829875,1
829900,829900,1
829925,829925,1
829950,829950,1
829975,829975,1
830000,830000,1
830025,830025,1
830050,830050,1
830075,830075,1
830100,830100,1
830125,830125,1
830150,830150,1
830175,830175,1
830200,830200,1
830225,830225,1
830250,830250,1
830275,830275,1
830300,830300,1
830325,830325,1
830350,830350,1
830375,830375,1
830400,830400,1
830425,830425,1
830450,830450,1
830475,830475,1
830500,830500,1
830525,830525,1
830550,830550,1
830575,830575,1
830600,830600,1
830625,830625,1
830650,830650,1
830675,830675,1
830700,830700,1
830725,830725,1
830750,830750,1
830775,830775,1
830800,830800,1
830825,830825,1
830850,830850,1
830875,830875,1
830900,830900,1
830925,830925,1
830950,830950,1
830975,830975,1
831000,831000,1
831025,831025,1
831050,831050,1
831075,831075,1
831100,831100,1
831125,831125,1
831150,831150,1
831175,831175,1
831200,831200,1
831225,831225,1
831250,831250,1
831275,831275,1
831300,831300,1
831325,831325,1
831350,831350,1
831375,831375,1
831400,831400,1
831425,831425,1
831450,831450,1
831475,831475,1
831500,831500,1
831525,831525,1
831550,831550,1
831575,831575,1
831600,831600,1
831625,831625,1
831650,831650,1
831675,831675,1
831700,831700,1
831725,831725,1
831750,831750,1
831775,831775,1
831800,831800,1
831825,831825,1
831850,831850,1
831875,831875,1
831900,831900,1
831925,831925,1
831950,831950,1
831975,831975,1
832000,832000,1
832025,832025,1
832050,832050,1
832075,832075,1
832100,832100,1
832125,832125,1
832150,832150,1
832175,832175,1
832200,832200,1
832225,832225,1
832250,832250,1
832275,832275,1
832300,832300,1
832325,832325,1
832350,832350,1
832375,832375,1
832400,832400,1
832425,832425,1
832450,832450,1
832475,832475,1
832500,832500,1
832525,832525,1
832550,832550,1
832575,832575,1
832600,832600,1
832625,832625,1
832650,832650,1
832675,832675,1
832700,832700,1
832725,832725,1
832750,832750,1
832775,832775,1
832800,832800,1
832825,832825,1
832850,832850,1
832875,832875,1
832900,832900,1
832925,832925,1
832950,832950,1
832975,832975,1
833000,833000,1
833025,833025,1
833050,833050,1
833075,833075,1
833100,833100,1
833125,833125,1
833150,833150,1
833175,833175,1
833200,833200,1
833225,833225,1
833250,833250,1
833275,833275,1
833300,833300,1
833325,833325,1
833350,833350,1
833375,833375,1
833400,833400,1
833425,833425,1
833450,833450,1
833475,833475,1
833500,833500,1
833525,833525,1
833550,833550,1
833575,833575,1
833600,833600,1
833625,833625,1
833650,833650,1
833675,833675,1
833700,833700,1
833725,833725,1
833750,833750,1
833775,833775,1
833800,833800,1
833825,833825,1
833850,833850,1
833875,833875,1
833900,833900,1
833925,833925,1
833950,833950,1
833975,833975,1
834000,834000,1
834025,834025,1
834050,834050,1
834075,834075,1
834100,834100,1
834125,834125,1
834150,834150,1
834175,834175,1
834200,834200,1
834225,834225,1
834250,834250,1
834275,834275,1
834300,834300,1
834325,834325,1
834350,834350,1
834375,834375,1
834400,834400,1
834425,834425,1
834450,834450,1
834475,834475,1
834500,834500,1
834525,834525,1
834550,834550,1
834575,834575,1
834600,834600,1
834625,834625,1
834650,834650,1
834675,834675,1
834700,834700,1
834725,834725,1
834750,834750,1
834775,834775,1
834800,834800,1
834825,834825,1
834850,834850,1
834875,834875,1
834900,834900,1
834925,834925,1
834950,834950,1
834975,834975,1
835000,835000,1
835025,835025,1
835050,835050,1
835075,835075,1
835100,835100,1
835125,835125,1
835150,835150,1
835175,835175,1
835200,835200,1
835225,835225,1
835250,835250,1
835275,835275,1
835300,835300,1
835325,835325,1
835350,835350,1
835375,835375,1
835400,835400,1
835425,835425,1
835450,835450,1
835475,835475,1
835500,835500,1
835525,835525,1
835550,835550,1
835575,835575,1
835600,835600,1
835625,835625,1
835650,835650,1
835675,835675,1
835700,835700,1
835725,835725,1
835750,835750,1
835775,835775,1
835800,835800,1
835825,835825,1
835850,835850,1
835875,835875,1
835900,835900,1
835925,835925,1
835950,835950,1
835975,835975,1
836000,836000,1
836025,836025,1
836050,836050,1
836075,836075,1
836100,836100,1
836125,836125,1
836150,836150,1
836175,836175,1
836200,836200,1
836225,836225,1
836250,836250,1
836275,836275,1
836300,836300,1
836325,836325,1
836350,836350,1
836375,836375,1
836400,836400,1
836425,836425,1
836450,836450,1
836475,836475,1
836500,836500,1
836525,836525,1
836550,836550,1
836575,836575,1
836600,836600,1
836625,836625,1
836650,836650,1
836675,836675,1
836700,836700,1
836725,836725,1
836750,836750,1
836775,836775,1
836800,836800,1
836825,836825,1
836850,836850,1
836875,836875,1
836900,836900,1
836925,836925,1
836950,836950,1
836975,836975,1
837000,837000,1
837025,837025,1
837050,837050,1
837075,837075,1
837100,837100,1
837125,837125,1
837150,837150,1
837175,837175,1
837200,837200,1
837225,837225,1
837250,837250,1
837275,837275,1
837300,837300,1
837325,837325,1
837350,837350,1
837375,837375,1
837400,837400,1
837425,837425,1
837450,837450,1
837475,837475,1
837500,837500,1
837525,837525,1
837550,837550,1
837575,837575,1
837600,837600,1
837625,837625,1
837650,837650,1
837675,837675,1
837700,837700,1
837725,837725,1
837750,837750,1
837775,837775,1
837800,837800,1
837825,837825,1
837850,837850,1
837875,837875,1
837900,837900,1
837925,837925,1
837950,837950,1
837975,837975,1
838000,838000,1
838025,838025,1
838050,838050,1
838075,838075,1
838100,838100,1
838125,838125,1
838150,838150,1
838175,838175,1
838200,838200,1
838225,838225,1
838250,838250,1
838275,838275,1
838300,838300,1
838325,838325,1
838350,838350,1
838375,838375,1
838400,838400,1
838425,838425,1
838450,838450,1
838475,838475,1
838500,838500,1
838525,838525,1
838550,838550,1
838575,838575,1
838600,838600,1
838625,838625,1
838650,838650,1
838675,838675,1
838700,838700,1
838725,838725,1
838750,838750,1
838775,838775,1
838800,838800,1
838825,838825,1
838850,838850,1
838875,838875,1
838900,838900,1
838925,838925,1
838950,838950,1
838975,838975,1
839000,839000,1
839025,839025,1
839050,839050,1
839075,839075,1
839100,839100,1
839125,839125,1
839150,839150,1
839175,839175,1
839200,839200,1
839225,839225,1
839250,839250,1
839275,839275,1
839300,839300,1
839325,839325,1
839350,839350,1
839375,839375,1
839400,839400,1
839425,839425,1
839450,839450,1
839475,839475,1
839500,839500,1
839525,839525,1
839550,839550,1
839575,839575,1
839600,839600,1
839625,839625,1
839650,839650,1
839675,839675,1
839700,839700,1
839725,839725,1
839750,839750,1
839775,839775,1
839800,839800,1
839825,839825,1
839850,839850,1
839875,839875,1
839900,839900,1
839925,839925,1
839950,839950,1
839975,839975,1
840000,840000,1
840025,840025,1
840050,840050,1
840075,840075,1
840100,840100,1
840125,840125,1
840150,840150,1
840175,840175,1
840200,840200,1
840225,840225,1
840250,840250,1
840275,840275,1
840300,840300,1
840325,840325,1
840350,840350,1
840375,840375,1
840400,840400,1
840425,840425,1
840450,840450,1
840475,840475,1
840500,840500,1
840525,840525,1
840550,840550,1
840575,840575,1
840600,840600,1
840625,840625,1
840650,840650,1
840675,840675,1
840700,840700,1
840725,840725,1
840750,840750,1
840775,840775,1
840800,840800,1
840825,840825,1
840850,840850,1
840875,840875,1
840900,840900,1
840925,840925,1
840950,840950,1
840975,840975,1
841000,841000,1
841025,841025,1
841050,841050,1
841075,841075,1
841100,841100,1
841125,841125,1
841150,841150,1
841175,841175,1
841200,841200,1
841225,841225,1
841250,841250,1
841275,841275,1
841300,841300,1
841325,841325,1
841350,841350,1
841375,841375,1
841400,841400,1
841425,841425,1
841450,841450,1
841475,841475,1
841500,841500,1
841525,841525,1
841550,841550,1
841575,841575,1
841600,841600,1
841625,841625,1
841650,841650,1
841675,841675,1
841700,841700,1
841725,841725,1
841750,841750,1
841775,841775,1
841800,841800,1
841825,841825,1
841850,841850,1
841875,841875,1
841900,841900,1
841925,841925,1
841950,841950,1
841975,841975,1
842000,842000,1
842025,842025,1
842050,842050,1
842075,842075,1
842100,842100,1
842125,842125,1
842150,842150,1
842175,842175,1
842200,842200,1
842225,842225,1
842250,842250,1
842275,842275,1
842300,842300,1
842325,842325,1
842350,842350,1
842375,842375,1
842400,842400,1
842425,842425,1
842450,842450,1
842475,842475,1
842500,842500,1
842525,842525,1
842550,842550,1
842575,842575,1
842600,842600,1
842625,842625,1
842650,842650,1
842675,842675,1
842700,842700,1
842725,842725,1
842750,842750,1
842775,842775,1
842800,842800,1
842825,842825,1
842850,842850,1
842875,842875,1
842900,842900,1
842925,842925,1
842950,842950,1
842975,842975,1
843000,843000,1
843025,843025,1
843050,843050,1
843075,843075,1
843100,843100,1
843125,843125,1
843150,843150,1
843175,843175,1
843200,843200,1
843225,843225,1
843250,843250,1
843275,843275,1
843300,843300,1
843325,843325,1
843350,843350,1
843375,843375,1
843400,843400,1
843425,843425,1
843450,843450,1
843475,843475,1
843500,843500,1
843525,843525,1
843550,843550,1
843575,843575,1
843600,843600,1
843625,843625,1
843650,843650,1
843675,843675,1
843700,843700,1
843725,843725,1
843750,843750,1
843775,843775,1
843800,843800,1
843825,843825,1
843850,843850,1
843875,843875,1
843900,843900,1
843925,843925,1
843950,843950,1
843975,843975,1
844000,844000,1
844025,844025,1
844050,844050,1
844075,844075,1
844100,844100,1
844125,844125,1
844150,844150,1
844175,844175,1
844200,844200,1
844225,844225,1
844250,844250,1
844275,844275,1
